HITId,Input.characters,Input.texts,Answer.agreeable,Answer.conscientious,Answer.extraverted,Answer.open,Answer.stable
3D0LPO3EABEI5ZHUW8J9QY27D1OOY2,Rachel Green,"<b>s01_e01_c14(1) for Rachel Green</b><br><br><b>Monica Geller</b>: Welcome to the real world! It sucks. You're gonna love it!<br><br>[Time Lapse, Rachel and Ross are watching a TV channel finishes it's broadcast day by playing the national anthem.]<br><br><b>Monica Geller</b>: Well, that's it (To Ross) You gonna crash on the couch?<br><br><b>Ross Geller</b>: No. No, I gotta go home sometime.<br><br><b>Monica Geller</b>: You be okay?<br><br><b>Ross Geller</b>: Yeah.<br><br><b>Rachel Green</b>: Hey Mon, look what I just found on the floor. (Monica smiles.) What?<br><br><b>Monica Geller</b>: That's Paul's watch. You just put it back where you found it. Oh boy. Alright. Goodnight, everybody.<br><br><b>Rachel, Ross</b>: Goodnight.<br><br>(Monica stomps on Paul's watch and goes into her room.)<br><br><b>Ross Geller</b>: Mmm. (They both reach for the last cookie) Oh, no-<br><br><b>Rachel Green</b>: Sorry-<br><br><b>Ross Geller</b>: No no no, go-<br><br><b>Rachel Green</b>: No, you have it, really, I don't want it-<br><br><b>Ross Geller</b>: Split it?<br><br><b>Rachel Green</b>: Okay.<br><br><b>Ross Geller</b>: Okay. (They split it.) You know you probably didn't know this, but back in high school, I had a, um, major crush on you.<br><br><b>Rachel Green</b>: I knew.<br><br><b>Ross Geller</b>: You did! Oh.... I always figured you just thought I was Monica's geeky older brother.<br><br><b>Rachel Green</b>: I did.<br><br><b>Ross Geller</b>: Oh. Listen, do you think- and try not to let my intense vulnerability become any kind of a factor here- but do you think it would be okay if I asked you out? Sometime? Maybe?<br><br><b>Rachel Green</b>: Yeah, maybe...<br><br><b>Ross Geller</b>: Okay... okay, maybe I will...<br><br>",0.0,-1.0,0.0,0.0,0.0
3D0LPO3EABEI5ZHUW8J9QY27D1OOY2,Rachel Green,"<b>s01_e01_c14(1) for Rachel Green</b><br><br><b>Monica Geller</b>: Welcome to the real world! It sucks. You're gonna love it!<br><br>[Time Lapse, Rachel and Ross are watching a TV channel finishes it's broadcast day by playing the national anthem.]<br><br><b>Monica Geller</b>: Well, that's it (To Ross) You gonna crash on the couch?<br><br><b>Ross Geller</b>: No. No, I gotta go home sometime.<br><br><b>Monica Geller</b>: You be okay?<br><br><b>Ross Geller</b>: Yeah.<br><br><b>Rachel Green</b>: Hey Mon, look what I just found on the floor. (Monica smiles.) What?<br><br><b>Monica Geller</b>: That's Paul's watch. You just put it back where you found it. Oh boy. Alright. Goodnight, everybody.<br><br><b>Rachel, Ross</b>: Goodnight.<br><br>(Monica stomps on Paul's watch and goes into her room.)<br><br><b>Ross Geller</b>: Mmm. (They both reach for the last cookie) Oh, no-<br><br><b>Rachel Green</b>: Sorry-<br><br><b>Ross Geller</b>: No no no, go-<br><br><b>Rachel Green</b>: No, you have it, really, I don't want it-<br><br><b>Ross Geller</b>: Split it?<br><br><b>Rachel Green</b>: Okay.<br><br><b>Ross Geller</b>: Okay. (They split it.) You know you probably didn't know this, but back in high school, I had a, um, major crush on you.<br><br><b>Rachel Green</b>: I knew.<br><br><b>Ross Geller</b>: You did! Oh.... I always figured you just thought I was Monica's geeky older brother.<br><br><b>Rachel Green</b>: I did.<br><br><b>Ross Geller</b>: Oh. Listen, do you think- and try not to let my intense vulnerability become any kind of a factor here- but do you think it would be okay if I asked you out? Sometime? Maybe?<br><br><b>Rachel Green</b>: Yeah, maybe...<br><br><b>Ross Geller</b>: Okay... okay, maybe I will...<br><br>",-1.0,-1.0,0.0,0.0,1.0
3APP19WN71TSU2QQ26B92Y9CN556GY,Ross Geller,"<b>s01_e01_c14(1) for Ross Geller</b><br><br><b>Monica Geller</b>: Rachel! That was a library card!<br><br><b>All</b>: Cut, cut, cut, cut, cut, cut, cut..<br><br><b>Chandler Bing</b>: (as Rachel is cutting up her cards) Y'know, if you listen closely, you can hear a thousand retailers scream.<br><br>(She finishes cutting them up and they all cheer.)<br><br><b>Monica Geller</b>: Welcome to the real world! It sucks. You're gonna love it!<br><br>[Time Lapse, Rachel and Ross are watching a TV channel finishes it's broadcast day by playing the national anthem.]<br><br><b>Monica Geller</b>: Well, that's it (To Ross) You gonna crash on the couch?<br><br><b>Ross Geller</b>: No. No, I gotta go home sometime.<br><br><b>Monica Geller</b>: You be okay?<br><br><b>Ross Geller</b>: Yeah.<br><br><b>Rachel Green</b>: Hey Mon, look what I just found on the floor. (Monica smiles.) What?<br><br><b>Monica Geller</b>: That's Paul's watch. You just put it back where you found it. Oh boy. Alright. Goodnight, everybody.<br><br><b>Rachel, Ross</b>: Goodnight.<br><br>(Monica stomps on Paul's watch and goes into her room.)<br><br><b>Ross Geller</b>: Mmm. (They both reach for the last cookie) Oh, no-<br><br><b>Rachel Green</b>: Sorry-<br><br><b>Ross Geller</b>: No no no, go-<br><br><b>Rachel Green</b>: No, you have it, really, I don't want it-<br><br><b>Ross Geller</b>: Split it?<br><br><b>Rachel Green</b>: Okay.<br><br><b>Ross Geller</b>: Okay. (They split it.) You know you probably didn't know this, but back in high school, I had a, um, major crush on you.<br><br><b>Rachel Green</b>: I knew.<br><br><b>Ross Geller</b>: You did! Oh.... I always figured you just thought I was Monica's geeky older brother.<br><br><b>Rachel Green</b>: I did.<br><br><b>Ross Geller</b>: Oh. Listen, do you think- and try not to let my intense vulnerability become any kind of a factor here- but do you think it would be okay if I asked you out? Sometime? Maybe?<br><br><b>Rachel Green</b>: Yeah, maybe...<br><br><b>Ross Geller</b>: Okay... okay, maybe I will...<br><br>",0.0,0.0,0.0,-1.0,1.0
3APP19WN71TSU2QQ26B92Y9CN556GY,Ross Geller,"<b>s01_e01_c14(1) for Ross Geller</b><br><br><b>Monica Geller</b>: Rachel! That was a library card!<br><br><b>All</b>: Cut, cut, cut, cut, cut, cut, cut..<br><br><b>Chandler Bing</b>: (as Rachel is cutting up her cards) Y'know, if you listen closely, you can hear a thousand retailers scream.<br><br>(She finishes cutting them up and they all cheer.)<br><br><b>Monica Geller</b>: Welcome to the real world! It sucks. You're gonna love it!<br><br>[Time Lapse, Rachel and Ross are watching a TV channel finishes it's broadcast day by playing the national anthem.]<br><br><b>Monica Geller</b>: Well, that's it (To Ross) You gonna crash on the couch?<br><br><b>Ross Geller</b>: No. No, I gotta go home sometime.<br><br><b>Monica Geller</b>: You be okay?<br><br><b>Ross Geller</b>: Yeah.<br><br><b>Rachel Green</b>: Hey Mon, look what I just found on the floor. (Monica smiles.) What?<br><br><b>Monica Geller</b>: That's Paul's watch. You just put it back where you found it. Oh boy. Alright. Goodnight, everybody.<br><br><b>Rachel, Ross</b>: Goodnight.<br><br>(Monica stomps on Paul's watch and goes into her room.)<br><br><b>Ross Geller</b>: Mmm. (They both reach for the last cookie) Oh, no-<br><br><b>Rachel Green</b>: Sorry-<br><br><b>Ross Geller</b>: No no no, go-<br><br><b>Rachel Green</b>: No, you have it, really, I don't want it-<br><br><b>Ross Geller</b>: Split it?<br><br><b>Rachel Green</b>: Okay.<br><br><b>Ross Geller</b>: Okay. (They split it.) You know you probably didn't know this, but back in high school, I had a, um, major crush on you.<br><br><b>Rachel Green</b>: I knew.<br><br><b>Ross Geller</b>: You did! Oh.... I always figured you just thought I was Monica's geeky older brother.<br><br><b>Rachel Green</b>: I did.<br><br><b>Ross Geller</b>: Oh. Listen, do you think- and try not to let my intense vulnerability become any kind of a factor here- but do you think it would be okay if I asked you out? Sometime? Maybe?<br><br><b>Rachel Green</b>: Yeah, maybe...<br><br><b>Ross Geller</b>: Okay... okay, maybe I will...<br><br>",1.0,-1.0,-1.0,1.0,0.0
3APP19WN71TSU2QQ26B92Y9CN556GY,Ross Geller,"<b>s01_e01_c14(1) for Ross Geller</b><br><br><b>Monica Geller</b>: Rachel! That was a library card!<br><br><b>All</b>: Cut, cut, cut, cut, cut, cut, cut..<br><br><b>Chandler Bing</b>: (as Rachel is cutting up her cards) Y'know, if you listen closely, you can hear a thousand retailers scream.<br><br>(She finishes cutting them up and they all cheer.)<br><br><b>Monica Geller</b>: Welcome to the real world! It sucks. You're gonna love it!<br><br>[Time Lapse, Rachel and Ross are watching a TV channel finishes it's broadcast day by playing the national anthem.]<br><br><b>Monica Geller</b>: Well, that's it (To Ross) You gonna crash on the couch?<br><br><b>Ross Geller</b>: No. No, I gotta go home sometime.<br><br><b>Monica Geller</b>: You be okay?<br><br><b>Ross Geller</b>: Yeah.<br><br><b>Rachel Green</b>: Hey Mon, look what I just found on the floor. (Monica smiles.) What?<br><br><b>Monica Geller</b>: That's Paul's watch. You just put it back where you found it. Oh boy. Alright. Goodnight, everybody.<br><br><b>Rachel, Ross</b>: Goodnight.<br><br>(Monica stomps on Paul's watch and goes into her room.)<br><br><b>Ross Geller</b>: Mmm. (They both reach for the last cookie) Oh, no-<br><br><b>Rachel Green</b>: Sorry-<br><br><b>Ross Geller</b>: No no no, go-<br><br><b>Rachel Green</b>: No, you have it, really, I don't want it-<br><br><b>Ross Geller</b>: Split it?<br><br><b>Rachel Green</b>: Okay.<br><br><b>Ross Geller</b>: Okay. (They split it.) You know you probably didn't know this, but back in high school, I had a, um, major crush on you.<br><br><b>Rachel Green</b>: I knew.<br><br><b>Ross Geller</b>: You did! Oh.... I always figured you just thought I was Monica's geeky older brother.<br><br><b>Rachel Green</b>: I did.<br><br><b>Ross Geller</b>: Oh. Listen, do you think- and try not to let my intense vulnerability become any kind of a factor here- but do you think it would be okay if I asked you out? Sometime? Maybe?<br><br><b>Rachel Green</b>: Yeah, maybe...<br><br><b>Ross Geller</b>: Okay... okay, maybe I will...<br><br>",0.0,0.0,0.0,0.0,-1.0
3FTID4TN8LDAZEEXJG3HYHYDIWJYLV,Mrs. Geller,"<b>s01_e02_c04(0) for Mrs. Geller</b><br><br><b>Mrs. Geller</b>: Oh, Martha Ludwin's daughter is gonna call you. (Tastes a snack) Mmm! What's that curry taste?<br><br><b>Monica Geller</b>: Curry.<br><br><b>Mrs. Geller</b>: Mmmm!<br><br><b>Ross Geller</b>: I- I think they're great! I, I really do.<br><br><b>Ross Geller</b>: (To Ross) Do you remember the Ludwins? The big one had a thing for you, didn't she?<br><br><b>Mrs. Geller</b>: They all had a thing for him.<br><br><b>Ross Geller</b>: Aw, Mom...<br><br><b>Monica Geller</b>: I'm sorry, why is this girl going to call me?<br><br><b>Mrs. Geller</b>: Oh, she just graduated, and she wants to be something in cooking, or food, or.... I don't know. Anyway, I told her you had a restaurant-<br><br><b>Monica Geller</b>: No Mom, I don't have a restaurant, I work in a restaurant.<br><br><b>Mrs. Geller</b>: Well, they don't have to know that... (She starts to fluff the same pillow Monica fluffed multiple times earlier.)<br><br><b>Monica Geller</b>: Ross, could you come and help me with the spaghetti, please?<br><br><b>Ross Geller</b>: Yeah. (They go to the kitchen.)<br><br><b>Mrs. Geller</b>: Oh, we're having spaghetti! That's.... easy.<br><br><b>Monica Geller</b>: I know this is going to sound unbelievably selfish, but, were you planning on bringing up the whole baby/lesbian thing? Because I think it might take some of the heat off me.<br><br>[Time Lapse, everyone is now eating.]<br><br><b>Mrs. Geller</b>: What that Rachel did to her life.... We ran into her parents at the club, they were not playing very well.<br><br><b>Ross Geller</b>: I'm not gonna tell you what they spent on that wedding... but forty thousand dollars is a lot of money!<br><br><b>Mrs. Geller</b>: Well, at least she had the chance to leave a man at the altar...<br><br><b>Monica Geller</b>: What's that supposed to mean?<br><br><b>Mrs. Geller</b>: Nothing! It's an expression.<br><br><b>Monica Geller</b>: No it's not.<br><br>",1.0,-1.0,0.0,0.0,0.0
3FTID4TN8LDAZEEXJG3HYHYDIWJYLV,Mrs. Geller,"<b>s01_e02_c04(0) for Mrs. Geller</b><br><br><b>Mrs. Geller</b>: Oh, Martha Ludwin's daughter is gonna call you. (Tastes a snack) Mmm! What's that curry taste?<br><br><b>Monica Geller</b>: Curry.<br><br><b>Mrs. Geller</b>: Mmmm!<br><br><b>Ross Geller</b>: I- I think they're great! I, I really do.<br><br><b>Ross Geller</b>: (To Ross) Do you remember the Ludwins? The big one had a thing for you, didn't she?<br><br><b>Mrs. Geller</b>: They all had a thing for him.<br><br><b>Ross Geller</b>: Aw, Mom...<br><br><b>Monica Geller</b>: I'm sorry, why is this girl going to call me?<br><br><b>Mrs. Geller</b>: Oh, she just graduated, and she wants to be something in cooking, or food, or.... I don't know. Anyway, I told her you had a restaurant-<br><br><b>Monica Geller</b>: No Mom, I don't have a restaurant, I work in a restaurant.<br><br><b>Mrs. Geller</b>: Well, they don't have to know that... (She starts to fluff the same pillow Monica fluffed multiple times earlier.)<br><br><b>Monica Geller</b>: Ross, could you come and help me with the spaghetti, please?<br><br><b>Ross Geller</b>: Yeah. (They go to the kitchen.)<br><br><b>Mrs. Geller</b>: Oh, we're having spaghetti! That's.... easy.<br><br><b>Monica Geller</b>: I know this is going to sound unbelievably selfish, but, were you planning on bringing up the whole baby/lesbian thing? Because I think it might take some of the heat off me.<br><br>[Time Lapse, everyone is now eating.]<br><br><b>Mrs. Geller</b>: What that Rachel did to her life.... We ran into her parents at the club, they were not playing very well.<br><br><b>Ross Geller</b>: I'm not gonna tell you what they spent on that wedding... but forty thousand dollars is a lot of money!<br><br><b>Mrs. Geller</b>: Well, at least she had the chance to leave a man at the altar...<br><br><b>Monica Geller</b>: What's that supposed to mean?<br><br><b>Mrs. Geller</b>: Nothing! It's an expression.<br><br><b>Monica Geller</b>: No it's not.<br><br>",-1.0,-1.0,1.0,-1.0,1.0
3FTID4TN8LDAZEEXJG3HYHYDIWJYLV,Mrs. Geller,"<b>s01_e02_c04(0) for Mrs. Geller</b><br><br><b>Mrs. Geller</b>: Oh, Martha Ludwin's daughter is gonna call you. (Tastes a snack) Mmm! What's that curry taste?<br><br><b>Monica Geller</b>: Curry.<br><br><b>Mrs. Geller</b>: Mmmm!<br><br><b>Ross Geller</b>: I- I think they're great! I, I really do.<br><br><b>Ross Geller</b>: (To Ross) Do you remember the Ludwins? The big one had a thing for you, didn't she?<br><br><b>Mrs. Geller</b>: They all had a thing for him.<br><br><b>Ross Geller</b>: Aw, Mom...<br><br><b>Monica Geller</b>: I'm sorry, why is this girl going to call me?<br><br><b>Mrs. Geller</b>: Oh, she just graduated, and she wants to be something in cooking, or food, or.... I don't know. Anyway, I told her you had a restaurant-<br><br><b>Monica Geller</b>: No Mom, I don't have a restaurant, I work in a restaurant.<br><br><b>Mrs. Geller</b>: Well, they don't have to know that... (She starts to fluff the same pillow Monica fluffed multiple times earlier.)<br><br><b>Monica Geller</b>: Ross, could you come and help me with the spaghetti, please?<br><br><b>Ross Geller</b>: Yeah. (They go to the kitchen.)<br><br><b>Mrs. Geller</b>: Oh, we're having spaghetti! That's.... easy.<br><br><b>Monica Geller</b>: I know this is going to sound unbelievably selfish, but, were you planning on bringing up the whole baby/lesbian thing? Because I think it might take some of the heat off me.<br><br>[Time Lapse, everyone is now eating.]<br><br><b>Mrs. Geller</b>: What that Rachel did to her life.... We ran into her parents at the club, they were not playing very well.<br><br><b>Ross Geller</b>: I'm not gonna tell you what they spent on that wedding... but forty thousand dollars is a lot of money!<br><br><b>Mrs. Geller</b>: Well, at least she had the chance to leave a man at the altar...<br><br><b>Monica Geller</b>: What's that supposed to mean?<br><br><b>Mrs. Geller</b>: Nothing! It's an expression.<br><br><b>Monica Geller</b>: No it's not.<br><br>",0.0,-1.0,0.0,0.0,0.0
3TCFMTM8HE378MHMXLE35YOU5BK12C,Monica Geller,"<b>s01_e02_c04(0) for Monica Geller</b><br><br><b>Mrs. Geller</b>: Mmmm!<br><br><b>Ross Geller</b>: I- I think they're great! I, I really do.<br><br><b>Ross Geller</b>: (To Ross) Do you remember the Ludwins? The big one had a thing for you, didn't she?<br><br><b>Mrs. Geller</b>: They all had a thing for him.<br><br><b>Ross Geller</b>: Aw, Mom...<br><br><b>Monica Geller</b>: I'm sorry, why is this girl going to call me?<br><br><b>Mrs. Geller</b>: Oh, she just graduated, and she wants to be something in cooking, or food, or.... I don't know. Anyway, I told her you had a restaurant-<br><br><b>Monica Geller</b>: No Mom, I don't have a restaurant, I work in a restaurant.<br><br><b>Mrs. Geller</b>: Well, they don't have to know that... (She starts to fluff the same pillow Monica fluffed multiple times earlier.)<br><br><b>Monica Geller</b>: Ross, could you come and help me with the spaghetti, please?<br><br><b>Ross Geller</b>: Yeah. (They go to the kitchen.)<br><br><b>Mrs. Geller</b>: Oh, we're having spaghetti! That's.... easy.<br><br><b>Monica Geller</b>: I know this is going to sound unbelievably selfish, but, were you planning on bringing up the whole baby/lesbian thing? Because I think it might take some of the heat off me.<br><br>[Time Lapse, everyone is now eating.]<br><br><b>Mrs. Geller</b>: What that Rachel did to her life.... We ran into her parents at the club, they were not playing very well.<br><br><b>Ross Geller</b>: I'm not gonna tell you what they spent on that wedding... but forty thousand dollars is a lot of money!<br><br><b>Mrs. Geller</b>: Well, at least she had the chance to leave a man at the altar...<br><br><b>Monica Geller</b>: What's that supposed to mean?<br><br><b>Mrs. Geller</b>: Nothing! It's an expression.<br><br><b>Monica Geller</b>: No it's not.<br><br><b>Ross Geller</b>: Don't listen to your mother. You're independent, and you always have been! Even when you were a kid... and you were chubby, and you had no friends, you were just fine! And you would read alone in your room, and your puzzles...<br><br>[Time Lapse.]<br><br><b>Ross Geller</b>: Look, there are people like Ross who need to shoot for the stars, with his museum, and his papers getting published. Other people are satisfied with staying where they are- I'm telling you, these are the people who never get cancer.<br><br>[Time Lapse.]<br><br>",-1.0,0.0,-1.0,0.0,0.0
3TCFMTM8HE378MHMXLE35YOU5BK12C,Monica Geller,"<b>s01_e02_c04(0) for Monica Geller</b><br><br><b>Mrs. Geller</b>: Mmmm!<br><br><b>Ross Geller</b>: I- I think they're great! I, I really do.<br><br><b>Ross Geller</b>: (To Ross) Do you remember the Ludwins? The big one had a thing for you, didn't she?<br><br><b>Mrs. Geller</b>: They all had a thing for him.<br><br><b>Ross Geller</b>: Aw, Mom...<br><br><b>Monica Geller</b>: I'm sorry, why is this girl going to call me?<br><br><b>Mrs. Geller</b>: Oh, she just graduated, and she wants to be something in cooking, or food, or.... I don't know. Anyway, I told her you had a restaurant-<br><br><b>Monica Geller</b>: No Mom, I don't have a restaurant, I work in a restaurant.<br><br><b>Mrs. Geller</b>: Well, they don't have to know that... (She starts to fluff the same pillow Monica fluffed multiple times earlier.)<br><br><b>Monica Geller</b>: Ross, could you come and help me with the spaghetti, please?<br><br><b>Ross Geller</b>: Yeah. (They go to the kitchen.)<br><br><b>Mrs. Geller</b>: Oh, we're having spaghetti! That's.... easy.<br><br><b>Monica Geller</b>: I know this is going to sound unbelievably selfish, but, were you planning on bringing up the whole baby/lesbian thing? Because I think it might take some of the heat off me.<br><br>[Time Lapse, everyone is now eating.]<br><br><b>Mrs. Geller</b>: What that Rachel did to her life.... We ran into her parents at the club, they were not playing very well.<br><br><b>Ross Geller</b>: I'm not gonna tell you what they spent on that wedding... but forty thousand dollars is a lot of money!<br><br><b>Mrs. Geller</b>: Well, at least she had the chance to leave a man at the altar...<br><br><b>Monica Geller</b>: What's that supposed to mean?<br><br><b>Mrs. Geller</b>: Nothing! It's an expression.<br><br><b>Monica Geller</b>: No it's not.<br><br><b>Ross Geller</b>: Don't listen to your mother. You're independent, and you always have been! Even when you were a kid... and you were chubby, and you had no friends, you were just fine! And you would read alone in your room, and your puzzles...<br><br>[Time Lapse.]<br><br><b>Ross Geller</b>: Look, there are people like Ross who need to shoot for the stars, with his museum, and his papers getting published. Other people are satisfied with staying where they are- I'm telling you, these are the people who never get cancer.<br><br>[Time Lapse.]<br><br>",0.0,0.0,-1.0,-1.0,1.0
3TCFMTM8HE378MHMXLE35YOU5BK12C,Monica Geller,"<b>s01_e02_c04(0) for Monica Geller</b><br><br><b>Mrs. Geller</b>: Mmmm!<br><br><b>Ross Geller</b>: I- I think they're great! I, I really do.<br><br><b>Ross Geller</b>: (To Ross) Do you remember the Ludwins? The big one had a thing for you, didn't she?<br><br><b>Mrs. Geller</b>: They all had a thing for him.<br><br><b>Ross Geller</b>: Aw, Mom...<br><br><b>Monica Geller</b>: I'm sorry, why is this girl going to call me?<br><br><b>Mrs. Geller</b>: Oh, she just graduated, and she wants to be something in cooking, or food, or.... I don't know. Anyway, I told her you had a restaurant-<br><br><b>Monica Geller</b>: No Mom, I don't have a restaurant, I work in a restaurant.<br><br><b>Mrs. Geller</b>: Well, they don't have to know that... (She starts to fluff the same pillow Monica fluffed multiple times earlier.)<br><br><b>Monica Geller</b>: Ross, could you come and help me with the spaghetti, please?<br><br><b>Ross Geller</b>: Yeah. (They go to the kitchen.)<br><br><b>Mrs. Geller</b>: Oh, we're having spaghetti! That's.... easy.<br><br><b>Monica Geller</b>: I know this is going to sound unbelievably selfish, but, were you planning on bringing up the whole baby/lesbian thing? Because I think it might take some of the heat off me.<br><br>[Time Lapse, everyone is now eating.]<br><br><b>Mrs. Geller</b>: What that Rachel did to her life.... We ran into her parents at the club, they were not playing very well.<br><br><b>Ross Geller</b>: I'm not gonna tell you what they spent on that wedding... but forty thousand dollars is a lot of money!<br><br><b>Mrs. Geller</b>: Well, at least she had the chance to leave a man at the altar...<br><br><b>Monica Geller</b>: What's that supposed to mean?<br><br><b>Mrs. Geller</b>: Nothing! It's an expression.<br><br><b>Monica Geller</b>: No it's not.<br><br><b>Ross Geller</b>: Don't listen to your mother. You're independent, and you always have been! Even when you were a kid... and you were chubby, and you had no friends, you were just fine! And you would read alone in your room, and your puzzles...<br><br>[Time Lapse.]<br><br><b>Ross Geller</b>: Look, there are people like Ross who need to shoot for the stars, with his museum, and his papers getting published. Other people are satisfied with staying where they are- I'm telling you, these are the people who never get cancer.<br><br>[Time Lapse.]<br><br>",1.0,1.0,-1.0,-1.0,-1.0
